Date,Max Air Temp,Min Air Temp,Avg Air Temp,Precipitation,Avg Wind Speed,Avg Wind Direction,Max Solar Radiation,Stations,Year,Month,Week
6/12/1991,26.1,22.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,24
6/13/1991,26.5,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,24
6/14/1991,29,21.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,24
6/15/1991,29,21.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,24
6/16/1991,27.1,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/17/1991,27.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/18/1991,28,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/19/1991,28.6,23.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/20/1991,27.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/21/1991,27.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/22/1991,27.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,25
6/23/1991,30,26.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/24/1991,30.5,21.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/25/1991,24.6,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/26/1991,25.5,21.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/27/1991,26.1,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/28/1991,26.1,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/29/1991,27.6,21.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,26
6/30/1991,28.6,21.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,6,27
7/1/1991,30,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/2/1991,29,26.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/3/1991,29,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/4/1991,29.6,25.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/5/1991,29.6,25.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/6/1991,29.6,25.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,27
7/7/1991,28.6,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/8/1991,28.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/9/1991,32.1,22.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/10/1991,31,25.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/11/1991,29,25.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/12/1991,29.6,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/13/1991,29.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,28
7/14/1991,30.5,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/15/1991,31,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/16/1991,24.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/17/1991,26.1,22.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/18/1991,27.6,23.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/19/1991,28.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/20/1991,27.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,29
7/21/1991,26.5,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/22/1991,29,26.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/23/1991,29,26.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/24/1991,30,28.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/25/1991,29.6,27.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/26/1991,30,27.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/27/1991,30,27.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,30
7/28/1991,30,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,31
7/29/1991,27.1,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,31
7/30/1991,27.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,31
7/31/1991,26.1,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,7,31
8/1/1991,26.5,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,31
8/2/1991,28,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,31
8/3/1991,27.6,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,31
8/4/1991,30.5,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/5/1991,31,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/6/1991,31,24.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/7/1991,27.1,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/8/1991,29,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/9/1991,28,23.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/10/1991,27.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,32
8/11/1991,30,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/12/1991,30,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/13/1991,25.1,22.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/14/1991,26.5,22.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/15/1991,28,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/16/1991,27.1,21.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/17/1991,27.6,21.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,33
8/18/1991,27.6,21.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/19/1991,28.6,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/20/1991,28.6,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/21/1991,25.1,20.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/22/1991,27.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/23/1991,27.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/24/1991,25.5,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,34
8/25/1991,24.6,24.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/26/1991,24.1,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/27/1991,26.1,23.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/28/1991,27.6,23.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/29/1991,28,21.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/30/1991,28,20.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
8/31/1991,28,20.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,8,35
9/1/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/2/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/3/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/4/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/5/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/6/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/7/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,36
9/8/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/9/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/10/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/11/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/12/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/13/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/14/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,37
9/15/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/16/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/17/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/18/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/19/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/20/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/21/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,38
9/22/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/23/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/24/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/25/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/26/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/27/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/28/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,39
9/29/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,40
9/30/1991,NA,NA,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,9,40
10/1/1991,24.1,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,40
10/2/1991,23.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,40
10/3/1991,23.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,40
10/4/1991,22.1,18.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,40
10/5/1991,25.1,18.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,40
10/6/1991,24.1,23.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/7/1991,24.1,12.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/8/1991,14.2,7.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/9/1991,18.1,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/10/1991,22.1,15.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/11/1991,23.6,15.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/12/1991,22.6,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,41
10/13/1991,22.6,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/14/1991,22.6,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/15/1991,21.1,12.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/16/1991,24.1,12.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/17/1991,18.1,13.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/18/1991,18.1,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/19/1991,21.6,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,42
10/20/1991,22.1,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/21/1991,18.7,13.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/22/1991,17.6,13.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/23/1991,22.6,13.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/24/1991,23.1,13.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/25/1991,23.6,19,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/26/1991,24.1,18.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,43
10/27/1991,24.1,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,44
10/28/1991,24.6,16.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,44
10/29/1991,25.1,15.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1991,10,44
